1	How can I reset my password? I can’t remember my password. 	 Currently we do not have this facility. Users will need to contact the admin	 How can I contact the admin? Can you give me the contact information?	You can find the contact information in the webpage
0	I can’t login with my account and password. 	 Do you want to find your password? 	 Yes. Please reset my password.	The tree should have only three levels. There is no limit on the number of nodes and child nodes. Higher the nodes more no of test cases will be generated.So if possible create trees with key values.
0	I can’t login with my account and password. 	 Do you want to find your password? 	 Yes. Please reset my password.	No problem. Just let you know, when you rename a node, the order of nodes will be automatically sorted by new name (A-Z).
1	I can’t login with my account and password. 	 Have you check your account and password?	 Yes. I should have something wrong with my password.	Yes. Please click the ‘CONTACT’ button in the left panel to contact the administrator
0	I can’t login with my account and password. 	 Have you check your account and password?	 Yes. I should have something wrong with my password.	Yes, you are right! So far, our context tree only supports 3 levels. When designing the context tree, be careful to the level restriction.
0	I can’t login with my account and password. 	 Have you check your account and password?	 Yes. I should have something wrong with my password.	In the child node user can put all the possible output strings or output tree can be generated automatically based on the input and context tree.
0	I can’t login with my account and password. 	 Have you check your account and password?	 Yes. I should have something wrong with my password.	No
0	I can’t login with my account and password. 	 Have you check your account and password?	 Yes. I should have something wrong with my password.	Our system doesn't have nodes limitationn.
0	I can’t login with my account and password. 	 Have you check your account and password?	 Yes. I should have something wrong with my password.	JSON. You should build your context tree as a json file.
0	I can’t login with my account and password. 	 Have you check your account and password?	 Yes. I should have something wrong with my password.	The output tree can be auto generated or the user can manually create the tree.
0	I can’t login with my account and password. 	 Have you check your account and password?	 Yes. I should have something wrong with my password.	Yes, you do need to do that.
0	I can’t login with my account and password. 	 Have you check your account and password?	 Yes. I should have something wrong with my password.	Yes. We plan to support it in later version.
0	I can’t login with my account and password. 	 Have you check your account and password?	 Yes. I should have something wrong with my password.	No. Currently we do not have this facility.
1	What kinds of AI applications can be tested by this tool? Can I test NLP applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	We will add the feature in future
0	What kinds of AI applications can be tested by this tool? Can I test NLP applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	It’s used to copy the whole content of current version for producing a new version by modification
0	What kinds of AI applications can be tested by this tool? Can I test NLP applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	There is no limit on the number of nodes and child nodes. Higher the nodes more no of test cases will be generated.So if possible create trees with key values.
0	What kinds of AI applications can be tested by this tool? Can I test NLP applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	Please contact the administrator for that
0	What kinds of AI applications can be tested by this tool? Can I test NLP applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	Yes. We plan to support it in later version
0	What kinds of AI applications can be tested by this tool? Can I test NLP applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	The tree should have only three levels. There is no limit on the number of nodes and child nodes. Higher the nodes more no of test cases will be generated.So if possible create trees with key values.
0	What kinds of AI applications can be tested by this tool? Can I test NLP applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	Yes. We plan to support it in later version.
0	What kinds of AI applications can be tested by this tool? Can I test NLP applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	Navigation : Login → Get Started → DATA ADMINISTRATION WITH GRAPH Move mouse over the node.Right click on it and option to delete the node will be displayed
0	What kinds of AI applications can be tested by this tool? Can I test NLP applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	There is no plan yet
0	What kinds of AI applications can be tested by this tool? Can I test NLP applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	Expected output tree will be used to compare actual application output to rate the quality.
1	What kinds of AI applications can be tested by this tool? Can I test OCR applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	We will add the feature in future
0	What kinds of AI applications can be tested by this tool? Can I test OCR applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	JSON. You should build your context tree as a json file.
0	What kinds of AI applications can be tested by this tool? Can I test OCR applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	Sure. You can uplaod your own JSON file.
0	What kinds of AI applications can be tested by this tool? Can I test OCR applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	Sure. But don't forget to save your changes.
0	What kinds of AI applications can be tested by this tool? Can I test OCR applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	Move mouse over the node. Right click on it and option to delete the node will be displayed.
0	What kinds of AI applications can be tested by this tool? Can I test OCR applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	Actually, there is no restrictions. However, more nodes will take more time to generate test cases and modeling inputs.
0	What kinds of AI applications can be tested by this tool? Can I test OCR applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	There are two methods: Go to Login → Get Started → DATA ADMINISTRATION WITH GRAPH Move the mouse over the node.Right click on it and select   1. “Create Child Node” option.A popup window will open. There is a plus(+) symbol on the popup window. With this you can add as many nodes required,then click create to add nodes to the tree. OR’ 2. “Create 5 Nodes” option to add five child nodes with default names. Then select the node to rename with appropriate values
0	What kinds of AI applications can be tested by this tool? Can I test OCR applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	Expected output is generated from the output tree once “generate test cases” action triggered. If this action is interrupted then test case generation will be terminated.
0	What kinds of AI applications can be tested by this tool? Can I test OCR applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	Right now, we only accept JSON file.
0	What kinds of AI applications can be tested by this tool? Can I test OCR applications? 	Test cases can be generated for any type of application, but currently the application can have input type image only	So I can’t test NLP applications. Is it right?	Thanks for your suggestion. We'll think about it.
1	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is test case modeling?	Generating Test Cases based on provided input and the context trees. With this feature, users can generate test cases for all the combination for the respective input and context trees
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is test case modeling?	Sure.There is a plus(+) symbol on the popup window. With this you can add as many nodes required, then click create to add nodes to the tree.
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is test case modeling?	Mouse hovers on a node and right click. Then you will see the delete option.
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is test case modeling?	There is no limit. You can add child nodes as needed. 
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is test case modeling?	Yes, you can go to Login-> Get Started -> TEST CASE GROUP, then select appropriate test case group, scroll to right till you see the action column. Hover over each action button to see the description, click ‘View Test Cases’. Then you will be redirected to input test cases. Did I solve your problem?
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is test case modeling?	Sure. You can uplaod your own JSON file.
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is test case modeling?	Application output is generated after the execution of test cases.
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is test case modeling?	There is no limit on the number of nodes and child nodes. Higher the nodes more no of test cases will be generated.So if possible create trees with key values.
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is test case modeling?	Actually, there is no restrictions. However, more nodes will take more time to generate test cases and modeling inputs.
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is test case modeling?	Great question! The greater the number of nodes, the more test cases will be generated and the longer it will take. So if possible create a tree with necessary key values.
1	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is the difference between test case input modeling and input tree modeling?	In Input tree modeling we are defining the factors which need to be considered while testing a certain product.  We use this tree while defining the test case group and to generate the test cases Test Case Input modeling refers to Data/Input Data required for the test case. In this module, we are providing the user ability to add input data to the test case either manually or with the help of a web search engine
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is the difference between test case input modeling and input tree modeling?	No, one user can’t login with multiple browser.
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is the difference between test case input modeling and input tree modeling?	No
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is the difference between test case input modeling and input tree modeling?	Move mouse over the node. Right click on it and option to delete the node will be displayed.
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is the difference between test case input modeling and input tree modeling?	Yes. We plan to support it in later version.
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is the difference between test case input modeling and input tree modeling?	Expected output is generated from the output tree. Application output is generated after the execution of test cases. Expected output tree will be used to compare actual application output to rate the quality。
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is the difference between test case input modeling and input tree modeling?	Delete action is hard delete. I.e., you cannot view the test case once deleted.
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is the difference between test case input modeling and input tree modeling?	Navigation : Login → Get Started → DATA ADMINISTRATION WITH GRAPH. Hover mouse on the target node, and right click. You'll see the corresponding options.
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is the difference between test case input modeling and input tree modeling?	Thanks for your suggestion. We'll think about it.
0	What functions are supported by the tool?	 Input and context tree modeling,Test case modeling and Test case input modeling.	What is the difference between test case input modeling and input tree modeling?	There is no limit to the number of child nodes.
1	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	No. Only functional tests can be done
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	No
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Navigation : Login → Get Started → DATA ADMINISTRATION WITH GRAPH Move mouse over the node.Right click on it and option to delete the node will be displayed
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Yes. We plan to support it in later version.
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Yes, no problem.
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Mouse hovers on a node and right click, then the option list will appear.
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	The tree should have only three levels.
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Application output is stored in the form of String. This output is generated by the application.
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Generating Test Cases based on provided input and the context trees. With this feature, users can generate test cases for all the combination for the respective input and context trees
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Auto file versioning is not available but if you. Name the files accordingly and then user can store multiple versions of the file. Also, copy tree function is available
1	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Not really
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	The tree should have only three levels. There is no limit on the number of nodes and child nodes. Higher the nodes more number of test cases will be generated.
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Expected output is generated from the output tree once “generate test cases” action triggered. If this action is interrupted then test case generation will be terminated.
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	No. Currently we do not have this facility.
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Understand
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	There is no limit. You can add child nodes as needed. 
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Yes, you can.
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Our system doesn't provide recovery.
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Users can create an output tree or output tree can be generated automatically based on the input and context tree. Once the “test case group” is created, users can edit input,context and output trees.
0	What kinds of tests can be done with this tool?	 All kinds of AI application.	 Can functional and performance tests both be done?	Yes, Thank you very much.
1	What is the impact if the test tools are used by multiple users for different apps at the same time?	 Currently the app is in the development stage. So the performance capabilities are limited and not supported.	Do you mean only one user one application can be supported at one time?	Yes. We plan to support it in later version
0	What is the impact if the test tools are used by multiple users for different apps at the same time?	 Currently the app is in the development stage. So the performance capabilities are limited and not supported.	Do you mean only one user one application can be supported at one time?	There is no limit. You can add child nodes as needed. 
0	What is the impact if the test tools are used by multiple users for different apps at the same time?	 Currently the app is in the development stage. So the performance capabilities are limited and not supported.	Do you mean only one user one application can be supported at one time?	Expected output is generated from output tree and stored as tree (similar to the input and context tree).
0	What is the impact if the test tools are used by multiple users for different apps at the same time?	 Currently the app is in the development stage. So the performance capabilities are limited and not supported.	Do you mean only one user one application can be supported at one time?	Yes, that's one way. Another way is to modify the json file directly.
0	What is the impact if the test tools are used by multiple users for different apps at the same time?	 Currently the app is in the development stage. So the performance capabilities are limited and not supported.	Do you mean only one user one application can be supported at one time?	Go to  Login → Get Started → DATA ADMINISTRATION WITH GRAPH. Select tree/file from dropdown list.
0	What is the impact if the test tools are used by multiple users for different apps at the same time?	 Currently the app is in the development stage. So the performance capabilities are limited and not supported.	Do you mean only one user one application can be supported at one time?	For example, the image is about a dog. The dog's posture, orientation and surounding backgroud can be regarded as context. 
0	What is the impact if the test tools are used by multiple users for different apps at the same time?	 Currently the app is in the development stage. So the performance capabilities are limited and not supported.	Do you mean only one user one application can be supported at one time?	Right now, we only accept JSON file.
0	What is the impact if the test tools are used by multiple users for different apps at the same time?	 Currently the app is in the development stage. So the performance capabilities are limited and not supported.	Do you mean only one user one application can be supported at one time?	The tree should have only three levels. There is no limit on the number of nodes and child nodes. Higher the nodes more number of test cases will be generated.
0	What is the impact if the test tools are used by multiple users for different apps at the same time?	 Currently the app is in the development stage. So the performance capabilities are limited and not supported.	Do you mean only one user one application can be supported at one time?	In the child node user can put all the possible output strings or output tree can be generated automatically based on the input and context tree.
0	What is the impact if the test tools are used by multiple users for different apps at the same time?	 Currently the app is in the development stage. So the performance capabilities are limited and not supported.	Do you mean only one user one application can be supported at one time?	Once the “test case group” is created, users can edit input,context and output trees. Basically, you can generate the test case group first and then edit the information.
1	What are the maximal test cases can be executed when the app performance is tested?	Current the performance testing feature is not available.	Can multiple test cases be executed then?	No
0	What are the maximal test cases can be executed when the app performance is tested?	Current the performance testing feature is not available.	Can multiple test cases be executed then?	No. Currently we do not have this facility.
0	What are the maximal test cases can be executed when the app performance is tested?	Current the performance testing feature is not available.	Can multiple test cases be executed then?	Our system doesn't provide recovery.
0	What are the maximal test cases can be executed when the app performance is tested?	Current the performance testing feature is not available.	Can multiple test cases be executed then?	No, one user can’t login with multiple browser.
0	What are the maximal test cases can be executed when the app performance is tested?	Current the performance testing feature is not available.	Can multiple test cases be executed then?	Right now, we only accept JSON file.
0	What are the maximal test cases can be executed when the app performance is tested?	Current the performance testing feature is not available.	Can multiple test cases be executed then?	The more nodes, the more test cases will be generated. It will take a looooong time. So if possible delete some redundant nodes and just retain the key ones.
0	What are the maximal test cases can be executed when the app performance is tested?	Current the performance testing feature is not available.	Can multiple test cases be executed then?	The tree should have only three levels. There is no limit on the number of nodes and child nodes. Higher the nodes more number of test cases will be generated.
0	What are the maximal test cases can be executed when the app performance is tested?	Current the performance testing feature is not available.	Can multiple test cases be executed then?	Great question! The greater the number of nodes, the more test cases will be generated and the longer it will take. So if possible create a tree with necessary key values.
0	What are the maximal test cases can be executed when the app performance is tested?	Current the performance testing feature is not available.	Can multiple test cases be executed then?	There is no limit to the number of nodes in the context tree, but you can only have one root.
0	What are the maximal test cases can be executed when the app performance is tested?	Current the performance testing feature is not available.	Can multiple test cases be executed then?	Mouse hovers on a node and right click, then the option list will appear.
1	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	It’s used to copy the whole content of current version for producing a new version by modification
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	Sure. You can upload your own tree by using JSON file.
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	No. Currently we do not have this facility.
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	Unfortunately no. If user deleted input/context test case then user will need to retrigger the generate test case action.
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	At this stage, our application does not support multiple context trees in a file. A file only contains a tree.
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	Then you can 1.Select appropriate test case group 2.Scroll to right till you see the Action column 3.Hover over each action button to see the description 4.Click “View Test Cases” 5.User will be redirected to input test cases
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	1. Click view test case action 2. Select input test case and click view test case action  to see context test case 3. Click on the “Expected Output” or “Application Output” column  to view the output respectively
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	Yes, you do need to do that.
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	Copy tree is to copy the version
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	Let me check
1	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	Copy tree is to copy the version
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	Sorry, we don’t have that option. But you can create a new node.
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	Sure. But don't forget to save your changes.
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	You can merge the two tree files offline. And then upload the merged JSON file.
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	No. Currently we do not have this facility.
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	There is no plan yet
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	We plan to do that later
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	I am sorry. Users are not allowed to do that directly. Nodes and child Nodes are sorted based on name (A-Z) after each action (add, delete and rename).
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	Yes. You can upload a JSON file.
0	How can I do the version control of the input and context classification input?	Name the files accordingly and store multiple versions of the file. Also copy tree function is available	What does copying tree for?	There is no nodes limitationn.
1	How can I control the test cases number of each test case branch?	 You can limit the number of test cases by limiting the number of nodes in input and context tree.	Can I input the limitation number?	Let me check
0	How can I control the test cases number of each test case branch?	 You can limit the number of test cases by limiting the number of nodes in input and context tree.	Can I input the limitation number?	You can merge the two tree files offline. And then upload the merged JSON file.
0	How can I control the test cases number of each test case branch?	 You can limit the number of test cases by limiting the number of nodes in input and context tree.	Can I input the limitation number?	We have no plan for it yet
0	How can I control the test cases number of each test case branch?	 You can limit the number of test cases by limiting the number of nodes in input and context tree.	Can I input the limitation number?	No
0	How can I control the test cases number of each test case branch?	 You can limit the number of test cases by limiting the number of nodes in input and context tree.	Can I input the limitation number?	Expected output is generated from output tree and stored as tree (similar to the input and context tree).
0	How can I control the test cases number of each test case branch?	 You can limit the number of test cases by limiting the number of nodes in input and context tree.	Can I input the limitation number?	There is no plan yet
0	How can I control the test cases number of each test case branch?	 You can limit the number of test cases by limiting the number of nodes in input and context tree.	Can I input the limitation number?	No. Only functional tests can be done
0	How can I control the test cases number of each test case branch?	 You can limit the number of test cases by limiting the number of nodes in input and context tree.	Can I input the limitation number?	Users can create an output tree or output tree can be generated automatically based on the input and context tree. Once the “test case group” is created, users can edit input,context and output trees.
0	How can I control the test cases number of each test case branch?	 You can limit the number of test cases by limiting the number of nodes in input and context tree.	Can I input the limitation number?	Move mouse over the node. Right click on it and option to delete the node will be displayed.
0	How can I control the test cases number of each test case branch?	 You can limit the number of test cases by limiting the number of nodes in input and context tree.	Can I input the limitation number?	Move mouse over the node. Right click on it and option to delete the node will be displayed.
1	Can multiple users modify the same application input and context classification input?	No.	 Can user use same login with currently with multiple browser?	No, one user can’t login with multiple browser.
0	Can multiple users modify the same application input and context classification input?	No.	 Can user use same login with currently with multiple browser?	The tree should have only three levels. There is no limit on the number of nodes and child nodes. Higher the nodes more number of test cases will be generated.
0	Can multiple users modify the same application input and context classification input?	No.	 Can user use same login with currently with multiple browser?	In the child node user can put all the possible output strings or output tree can be generated automatically based on the input and context tree.
0	Can multiple users modify the same application input and context classification input?	No.	 Can user use same login with currently with multiple browser?	Right now, we only accept JSON file.
0	Can multiple users modify the same application input and context classification input?	No.	 Can user use same login with currently with multiple browser?	There is no limit to the number of child nodes.
0	Can multiple users modify the same application input and context classification input?	No.	 Can user use same login with currently with multiple browser?	Navigation : Login → Get Started → DATA ADMINISTRATION WITH GRAPH Move mouse over the node.Right click on it and option to delete the node will be displayed
0	Can multiple users modify the same application input and context classification input?	No.	 Can user use same login with currently with multiple browser?	We will add the feature in future.
0	Can multiple users modify the same application input and context classification input?	No.	 Can user use same login with currently with multiple browser?	Users can create an output tree or output tree can be generated automatically based on the input and context tree. Once the “test case group” is created, users can edit input,context and output trees.
